project_id,graph_anomaly_score,graph_anomaly_percentile,is_graph_anomaly,clique_community_id,pair_project_count,triad_project_count,agency_contractor_hhi,corporate_ties_composite,contractor_degree,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-001459,70.69,93.98,0,26,1,1,0.1429,2,1.0,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-001460,14.88,22.52,0,36,1,1,0.1667,0,-0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001461,23.31,37.64,0,34,1,1,0.1429,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001462,20.38,32.54,0,0,1,1,0.125,0,1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001463,63.05,88.4,0,1,1,1,0.1429,0,0.17,0.0,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE,NONE
MPLADS-001464,18.53,29.16,0,14,1,1,0.1667,0,-0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001465,27.8,45.36,0,23,1,1,0.1429,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001466,84.46,98.9,1,8,1,1,0.25,2,4.33,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-001467,16.65,25.74,0,25,1,1,0.3333,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001468,8.32,10.68,0,9,1,1,0.25,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001469,1.12,0.52,0,6,1,1,0.2,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001470,44.58,70.46,0,26,1,1,0.1429,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001471,64.58,89.34,0,28,1,1,0.1667,0,0.17,0.0,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE,NONE
MPLADS-001472,80.35,98.18,1,1,2,1,1.0,0,0.5,15.0,HIGH_CONSTITUENCY_AGENCY_CAPTURE,RECURRING_EXCLUSIVE_PAIRING,HUB_CENTRALITY_SPIKE
MPLADS-001473,8.71,11.4,0,11,1,1,0.1837,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001474,49.95,76.9,0,5,1,1,0.125,0,-1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001475,49.07,76.0,0,34,1,1,0.25,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001476,25.51,41.46,0,9,1,1,0.1429,0,0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001477,21.43,34.36,0,2,1,1,0.3333,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001478,10.7,15.04,0,32,1,1,0.1429,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001479,13.07,19.24,0,30,1,1,0.1429,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001480,52.77,80.2,0,27,1,1,1.0,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001481,33.73,55.06,0,20,1,1,0.5,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001482,30.9,50.6,0,11,1,1,0.25,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001483,7.15,8.68,0,7,1,1,0.1429,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001484,20.66,33.04,0,23,1,1,0.3333,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001485,10.12,13.94,0,27,1,1,0.1667,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001486,18.06,28.32,0,5,1,1,0.125,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001487,42.47,67.94,0,33,1,1,0.1111,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001488,57.18,84.36,0,12,1,1,0.5,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001489,10.68,15.0,0,5,1,1,0.2,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001490,12.34,17.9,0,6,1,1,0.25,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001491,33.36,54.48,0,7,1,1,0.2,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001492,50.65,77.72,0,12,1,1,0.0833,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001493,26.85,43.72,0,2,1,1,0.1429,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001494,11.76,16.82,0,35,1,1,0.3333,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001495,14.42,21.72,0,22,1,1,0.1667,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001496,40.48,65.32,0,26,1,1,0.25,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001497,53.94,81.32,0,25,1,1,1.0,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001498,59.82,86.36,0,33,1,1,0.25,1,1.0,50.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001499,22.06,35.48,0,17,1,1,0.25,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001500,54.66,82.12,0,32,1,1,0.25,0,-0.83,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001501,5.34,5.68,0,3,1,1,0.1837,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001502,68.51,92.26,0,24,1,1,0.125,0,0.5,15.0,RECURRING_EXCLUSIVE_PAIRING,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE
MPLADS-001503,47.0,73.48,0,34,1,1,0.2,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001504,26.54,43.2,0,9,1,1,0.25,0,1.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001505,3.37,2.86,0,9,1,1,0.3333,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001506,25.31,41.06,0,6,1,1,0.5,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001507,31.16,51.0,0,35,1,1,0.1667,0,-0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001508,40.97,65.92,0,4,1,1,0.125,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001509,58.55,85.48,0,27,1,1,0.1111,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001510,65.62,90.07,0,33,2,1,0.375,0,0.17,0.0,HIGH_CONSTITUENCY_AGENCY_CAPTURE,HUB_CENTRALITY_SPIKE,NONE
MPLADS-001511,50.16,77.12,0,12,1,1,0.25,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001512,37.98,61.9,0,33,1,1,0.1429,0,0.83,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001513,19.46,30.88,0,24,1,1,0.1111,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001514,36.76,59.98,0,1,1,1,0.1111,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001515,34.73,56.72,0,30,1,1,0.5,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001516,20.37,32.52,0,10,1,1,0.2,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001517,50.82,77.94,0,11,1,1,0.3333,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001518,9.61,12.98,0,30,1,1,0.1429,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001519,55.8,83.22,0,28,1,1,0.1667,0,1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001520,65.12,89.74,0,24,1,1,0.25,1,3.0,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,NONE
MPLADS-001521,71.48,94.42,0,26,1,1,0.2,1,1.33,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-001522,42.56,68.06,0,3,1,1,0.2,0,-0.83,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001523,29.42,48.08,0,11,1,1,0.2,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001524,7.28,8.9,0,8,1,1,0.25,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001525,25.16,40.82,0,30,1,1,0.5,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001526,67.1,91.32,0,30,1,1,0.25,1,2.33,35.0,CORPORATE_COLLUSION_NETWORK,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE
MPLADS-001527,48.21,74.86,0,3,1,1,0.25,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001528,19.29,30.58,0,7,1,1,0.1667,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001529,15.59,23.78,0,30,1,1,0.25,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001530,4.83,4.88,0,29,1,1,0.25,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001531,51.16,78.36,0,23,1,1,0.1111,0,-0.67,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001532,62.43,87.96,0,34,1,1,0.25,0,-0.83,0.0,ELEVATED_GRAPH_CENTRALITY,NONE,NONE
MPLADS-001533,19.86,31.62,0,7,1,1,0.1429,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001534,24.27,39.28,0,16,1,1,0.1667,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001535,77.63,97.38,1,26,1,1,0.125,2,1.67,35.0,CORPORATE_COLLUSION_NETWORK,HUB_CENTRALITY_SPIKE,NONE
MPLADS-001536,16.0,24.5,0,13,1,1,0.1667,0,-0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001537,56.43,83.74,0,17,1,1,0.2,1,0.67,35.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001538,7.98,10.06,0,14,1,1,0.25,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001539,24.02,38.84,0,35,1,1,0.3333,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001540,32.04,52.32,0,25,1,1,0.3333,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001541,67.77,91.8,0,5,1,1,0.1667,2,1.0,35.0,CORPORATE_COLLUSION_NETWORK,HUB_CENTRALITY_SPIKE,NONE
MPLADS-001542,20.6,32.94,0,3,1,1,0.1429,0,1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001543,29.98,49.0,0,3,1,1,0.1667,0,0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001544,46.73,73.1,0,33,1,1,0.3333,0,1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001545,34.41,56.18,0,29,1,1,0.1111,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001546,6.29,7.28,0,12,1,1,0.2,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001547,41.77,66.96,0,30,1,1,0.3333,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001548,32.66,53.34,0,13,1,1,0.1667,0,-0.67,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001549,31.82,52.06,0,14,1,1,0.25,0,0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001550,30.24,49.5,0,27,1,1,0.1667,0,0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001551,36.89,60.16,0,34,1,1,0.1429,0,0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001552,6.0,6.8,0,32,1,1,0.2,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001553,30.17,49.36,0,5,1,1,0.1111,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001554,36.75,59.96,0,27,1,1,0.1429,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001555,72.16,94.9,0,26,1,1,0.25,2,2.17,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-001556,48.54,75.26,0,12,1,1,0.2,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001557,48.34,75.04,0,32,1,1,0.3333,0,-1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001558,30.33,49.66,0,31,1,1,0.5,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001559,73.09,95.38,1,33,1,1,0.2,2,4.0,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,NONE
MPLADS-001560,39.52,63.94,0,22,1,1,0.125,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001561,44.09,69.92,0,27,1,1,0.5,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001562,9.75,13.24,0,7,1,1,0.1667,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001563,35.73,58.34,0,11,1,1,0.1429,0,-0.67,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001564,11.03,15.58,0,13,1,1,0.2,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001565,28.7,46.94,0,7,1,1,0.3333,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001566,12.26,17.78,0,6,1,1,0.2,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001567,59.43,86.16,0,3,1,1,0.5,1,0.33,35.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001568,3.62,3.2,0,2,1,1,0.1667,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001569,7.78,9.72,0,21,1,1,0.2,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001570,66.8,91.08,0,33,1,1,0.3333,1,1.0,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-001571,32.39,52.92,0,11,1,1,0.1111,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001572,15.19,23.06,0,20,1,1,0.1667,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001573,11.11,15.72,0,29,1,1,0.25,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001574,67.02,91.26,0,11,1,1,0.2,2,2.0,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-001575,15.6,23.8,0,21,1,1,0.1667,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001576,17.13,26.6,0,7,1,1,0.2,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001577,49.02,75.92,0,5,1,1,0.3333,0,-1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001578,26.18,42.56,0,16,1,1,0.1429,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001579,6.66,7.9,0,8,1,1,0.3333,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001580,15.92,24.36,0,36,1,1,0.2,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001581,8.96,11.8,0,36,1,1,0.1429,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001582,10.91,15.34,0,10,1,1,0.25,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001583,33.4,54.54,0,35,1,1,0.2,0,-1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001584,31.51,51.54,0,0,1,1,0.125,0,-0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001585,37.74,61.54,0,5,1,1,0.1111,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001586,12.38,17.96,0,8,1,1,0.25,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001587,14.03,20.98,0,33,1,1,0.25,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001588,34.65,56.6,0,24,1,1,0.5,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001589,41.16,66.22,0,7,1,1,0.25,0,0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001590,44.48,70.4,0,36,1,1,0.1667,0,-0.83,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001591,84.21,98.84,1,34,1,1,0.2,2,4.33,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-001592,21.29,34.12,0,24,1,1,0.1667,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001593,34.16,55.78,0,2,1,1,0.1111,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001594,43.49,69.2,0,21,1,1,0.25,0,-1.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001595,76.71,97.02,1,31,1,1,0.5,2,0.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,NONE
MPLADS-001596,41.8,67.0,0,27,1,1,0.28,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001597,48.5,75.22,0,14,1,1,0.25,0,-0.83,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001598,46.06,72.26,0,26,1,1,0.25,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001599,13.87,20.72,0,11,1,1,0.2,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001600,34.09,55.68,0,13,1,1,0.1429,0,-0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001601,6.94,8.36,0,24,1,1,0.3333,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001602,19.81,31.52,0,21,1,1,0.1429,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001603,61.38,87.26,0,4,1,1,0.3333,0,1.83,0.0,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE
MPLADS-001604,67.7,91.74,0,28,1,1,0.2,1,2.33,35.0,CORPORATE_COLLUSION_NETWORK,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE
MPLADS-001605,20.3,32.38,0,29,1,1,0.3333,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001606,31.18,51.04,0,8,1,1,0.3333,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001607,31.09,50.88,0,20,1,1,0.2,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001608,2.27,1.58,0,30,1,1,0.2,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001609,35.45,57.88,0,17,1,1,0.2,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001610,33.83,55.22,0,26,1,1,0.3333,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001611,17.93,28.06,0,24,1,1,0.1667,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001612,9.8,13.34,0,32,1,1,0.2,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001613,38.79,63.04,0,33,1,1,0.1429,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001614,52.31,79.68,0,34,1,1,0.25,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001615,30.69,50.26,0,15,1,1,0.5,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001616,57.0,84.2,0,33,1,1,1.0,0,-1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001617,18.05,28.28,0,7,1,1,0.1429,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001618,32.21,52.62,0,6,1,1,0.25,0,1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001619,25.74,41.82,0,33,1,1,0.25,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001620,2.29,1.6,0,28,1,1,0.1667,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001621,7.38,9.04,0,25,1,1,0.2,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001622,65.05,89.68,0,26,1,1,0.2,1,0.67,50.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,RECURRING_EXCLUSIVE_PAIRING
MPLADS-001623,72.37,95.02,1,28,1,1,0.25,2,0.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,NONE
MPLADS-001624,49.54,76.5,0,17,1,1,0.2,0,1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001625,40.83,65.78,0,1,1,1,0.1,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001626,15.97,24.46,0,9,1,1,0.125,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001627,22.5,36.22,0,30,1,1,0.3333,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001628,9.47,12.74,0,1,1,1,0.1667,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001629,21.36,34.24,0,31,1,1,0.2,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001630,67.89,91.88,0,19,1,1,0.25,0,-0.5,0.0,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE,NONE
MPLADS-001631,41.72,66.9,0,27,1,1,0.5,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001632,72.61,95.16,1,33,1,1,0.1111,0,-1.33,0.0,HUB_CENTRALITY_SPIKE,NONE,NONE
MPLADS-001633,15.61,23.82,0,28,1,1,0.2,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001634,54.13,81.52,0,23,1,1,1.0,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001635,46.17,72.44,0,15,1,1,0.2,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001636,15.83,24.2,0,7,1,1,0.25,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001637,13.7,20.4,0,25,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001638,41.82,67.04,0,30,1,1,0.5,0,0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001639,31.96,52.22,0,33,1,1,0.3333,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001640,1.39,0.82,0,1,1,1,0.2,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001641,58.17,85.22,0,26,1,1,0.1667,1,1.17,35.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001642,60.92,87.02,0,12,1,1,0.3333,1,3.0,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,NONE
MPLADS-001643,10.81,15.22,0,24,1,1,0.2,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001644,44.22,70.14,0,25,1,1,0.5,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001645,40.96,65.9,0,35,1,1,0.1429,0,1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001646,6.85,8.2,0,7,1,1,0.1667,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001647,30.97,50.68,0,26,1,1,0.1667,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001648,36.58,59.68,0,23,1,1,0.5,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001649,44.46,70.38,0,11,1,1,0.3333,0,-1.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001650,33.89,55.32,0,26,1,1,0.2,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001651,21.16,33.9,0,29,1,1,0.1667,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-001652,8.72,11.42,0,28,1,1,0.25,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
