project_id,payment_anomaly_score,payment_anomaly_percentile,is_payment_anomaly,payment_unverified_rate,payment_unverified_exposure,payment_smurfing_score,payment_velocity_ratio,payment_lumpiness_index,payment_timing_risk,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-001322,66.97,88.56,0,1.0,3283000.0,0.0,0.9298,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001323,36.96,61.24,0,0.0,0.0,0.0,0.8706,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001324,28.79,45.9,0,0.0,0.0,0.0,0.9309,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001325,5.98,9.26,0,0.0,0.0,0.0,0.9765,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001326,80.2,96.4,1,1.0,347000.0,0.0,0.9378,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001327,80.6,96.64,1,1.0,557000.0,0.0,0.933,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001328,12.03,20.5,0,0.0,0.0,0.0,0.8898,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001329,58.63,81.9,0,0.0,0.0,0.6065,0.9408,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001330,69.93,90.9,0,0.0,0.0,0.0,0.9455,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-001331,30.78,49.68,0,0.0,0.0,0.0,0.9,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001332,0.95,1.06,0,0.0,0.0,0.0,0.9258,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001333,44.72,72.86,0,0.0,0.0,0.0,0.9687,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001334,10.33,17.36,0,0.0,0.0,0.0,0.8713,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001335,33.27,54.4,0,0.0,0.0,0.0,0.9305,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001336,16.3,28.24,0,0.0,0.0,0.0,0.8954,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001337,9.94,16.62,0,0.0,0.0,0.0,0.8937,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001338,82.9,97.86,1,0.0,0.0,0.0,1.3534,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-001339,35.79,59.1,0,0.0,0.0,0.0,0.8814,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001340,6.06,9.42,0,0.0,0.0,0.0,0.8847,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001341,26.38,42.06,0,0.0,0.0,0.3546,0.8634,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001342,8.99,14.86,0,0.0,0.0,0.0,0.9358,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001343,35.08,57.82,0,0.0,0.0,0.0,0.8762,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001344,33.29,54.44,0,0.0,0.0,0.0,0.935,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001345,15.62,27.04,0,0.0,0.0,0.0,0.8676,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001346,63.45,85.28,0,1.0,1066000.0,0.0,0.9442,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001347,40.2,66.64,0,0.0,0.0,0.0,0.9735,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001348,20.09,33.98,0,0.0,0.0,0.0,0.9158,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001349,28.48,45.32,0,0.0,0.0,0.0,0.9429,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001350,1.05,1.24,0,0.0,0.0,0.0,0.9305,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001351,7.01,11.1,0,0.0,0.0,0.0,0.9731,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001352,56.63,80.72,0,0.0,0.0,0.0,0.9305,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001353,29.2,46.68,0,0.0,0.0,0.3546,0.8644,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001354,43.6,71.48,0,0.0,0.0,0.0,0.8522,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001355,57.98,81.54,0,0.0,0.0,0.0,0.9133,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001356,15.1,26.26,0,0.0,0.0,0.0,0.8544,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001357,19.62,33.36,0,0.0,0.0,0.0,0.8967,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001358,31.43,50.94,0,0.0,0.0,0.0,0.92,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001359,1.2,1.48,0,0.0,0.0,0.0,0.8876,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001360,40.21,66.66,0,0.0,0.0,0.0,0.8852,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001361,9.82,16.38,0,0.0,0.0,0.0,0.9276,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001362,67.77,89.22,0,0.0,0.0,0.0,0.9091,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-001363,54.32,79.36,0,0.0,0.0,0.0,1.4086,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001364,51.09,77.56,0,0.0,0.0,0.0,0.6711,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001365,40.29,66.8,0,0.0,0.0,0.0,0.8599,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001366,4.75,7.22,0,0.0,0.0,0.0,0.944,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001367,32.53,53.08,0,0.0,0.0,0.1353,0.8612,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001368,20.31,34.28,0,0.0,0.0,0.0,0.9177,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001369,18.24,31.28,0,0.0,0.0,0.0,0.8521,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001370,34.11,56.0,0,0.0,0.0,0.0,0.9421,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001371,17.75,30.54,0,0.0,0.0,0.0,0.9173,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001372,57.58,81.32,0,0.0,0.0,0.0,1.5205,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001373,28.14,44.74,0,0.0,0.0,0.0,0.9331,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001374,53.64,79.04,0,0.0,0.0,0.2852,0.969,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001375,29.49,47.26,0,0.0,0.0,0.0,0.9225,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001376,69.15,90.36,0,1.0,2726000.0,0.0,0.9078,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001377,16.01,27.76,0,0.0,0.0,0.0561,0.977,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001378,81.45,97.06,1,0.0,0.0,0.0,0.9015,0.2223,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-001379,38.06,63.2,0,0.0,0.0,0.0,0.8988,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001380,25.71,41.18,0,0.0,0.0,0.0,0.9153,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001381,8.86,14.64,0,0.0,0.0,0.0,0.91,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001382,3.43,5.02,0,0.0,0.0,0.0,0.8538,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001383,67.35,88.9,0,0.0,0.0,0.6646,1.3525,0.2222,0.0,25.0,STATUTORY_CEILING_SMURFING,NONE,NONE
MPLADS-001384,18.18,31.17,0,0.0,0.0,0.0,0.8753,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001385,87.39,99.2,1,1.0,2719000.0,0.0,0.8757,0.2222,0.231,50.0,UNVERIFIED_DISBURSEMENT_BURST,PAYMENT_TIMING_ANOMALY,NONE
MPLADS-001386,38.88,64.6,0,0.0,0.0,0.0,0.8657,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001387,63.43,85.26,0,0.0,0.0,0.0,0.8999,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-001388,61.56,83.56,0,0.0,0.0,0.0,1.5131,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-001389,13.58,23.5,0,0.0,0.0,0.0,0.904,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001390,33.34,54.54,0,0.0,0.0,0.0,0.8756,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001391,48.0,75.8,0,0.0,0.0,0.0,0.9712,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001392,36.15,59.74,0,0.0,0.0,0.0,0.8797,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001393,73.15,92.78,0,0.0,0.0,0.0,1.5365,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-001394,29.42,47.14,0,0.0,0.0,0.0,0.9127,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001395,63.63,85.42,0,1.0,1412000.0,0.0,0.9051,0.2223,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001396,57.2,81.06,0,0.0,0.0,0.0,0.8886,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001397,63.03,84.84,0,0.0,0.0,0.0,0.9487,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-001398,29.26,46.8,0,0.0,0.0,0.0,0.9016,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001399,21.69,36.08,0,0.0,0.0,0.0,0.9326,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001400,71.42,91.82,0,1.0,3243000.0,0.0,1.0,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001401,43.49,71.3,0,0.0,0.0,0.0,0.8928,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001402,12.58,21.6,0,0.0,0.0,0.0,0.8603,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001403,52.76,78.48,0,0.0,0.0,0.0,0.8621,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001404,71.12,91.56,0,0.0,0.0,0.0,0.9788,0.25,0.0,25.0,ROUND_NUMBER_DISBURSEMENT_CONCENTRATION,NONE,NONE
MPLADS-001405,16.33,28.3,0,0.0,0.0,0.0,0.9736,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001406,33.58,54.98,0,0.0,0.0,0.0,0.9297,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001407,98.47,99.9,1,1.0,402000.0,0.0,0.9349,0.25,0.3466,50.0,UNVERIFIED_DISBURSEMENT_BURST,PAYMENT_TIMING_ANOMALY,NONE
MPLADS-001408,75.69,93.86,0,0.0,0.0,0.0,0.8726,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-001409,8.55,14.06,0,0.0,0.0,0.0001,0.9327,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001410,35.34,58.28,0,0.0,0.0,0.0,0.8655,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001411,27.46,43.62,0,0.0,0.0,0.0,0.8961,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001412,39.55,65.6,0,0.0,0.0,0.0,0.8717,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001413,30.48,49.08,0,0.0,0.0,0.0,0.8963,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001414,77.21,94.78,0,1.0,729000.0,0.0,0.9101,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001415,16.65,28.82,0,0.0,0.0,0.0,0.8543,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001416,41.78,68.82,0,0.0,0.0,0.0,0.9772,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001417,27.51,43.72,0,0.0,0.0,0.0,0.9094,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001418,12.92,22.26,0,0.0,0.0,0.0,0.9052,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001419,65.54,87.26,0,1.0,1345000.0,0.0,0.9559,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001420,81.41,97.0,1,1.0,417000.0,0.0,0.9499,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001421,37.86,62.86,0,0.0,0.0,0.0,0.9017,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001422,8.25,13.46,0,0.0,0.0,0.0,0.8894,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001423,69.17,90.38,0,1.0,3952000.0,0.0,0.929,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001424,33.77,55.34,0,0.0,0.0,0.0,0.9299,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001425,43.33,71.1,0,0.0,0.0,0.3753,0.9631,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001426,15.68,27.16,0,0.0,0.0,0.0,0.9587,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001427,56.98,80.92,0,0.0,0.0,0.0,0.9155,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001428,28.54,45.42,0,0.0,0.0,0.0,0.9739,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001429,28.34,45.08,0,0.0,0.0,0.0,0.8856,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001430,36.22,59.86,0,0.0,0.0,0.0,0.8785,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001431,4.51,6.8,0,0.0,0.0,0.0,0.9356,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001432,62.18,84.06,0,0.0,0.0,0.0,0.8847,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-001433,25.02,40.36,0,0.0,0.0,0.0,0.8729,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001434,31.44,50.98,0,0.0,0.0,0.0,0.9512,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001435,27.1,43.14,0,0.0,0.0,0.0,0.9041,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001436,25.39,40.86,0,0.0,0.0,0.0,0.958,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001437,68.44,89.82,0,0.0,0.0,0.0,0.904,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-001438,45.05,73.12,0,0.0,0.0,0.2907,0.9264,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001439,13.76,23.86,0,0.0,0.0,0.0,0.9216,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001440,68.38,89.76,0,1.0,2342000.0,0.0,0.8861,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001441,11.39,19.32,0,0.0,0.0,0.0,0.8899,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001442,6.57,10.32,0,0.0,0.0,0.0,0.9334,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001443,33.48,54.78,0,0.0,0.0,0.0,0.9534,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001444,37.27,61.76,0,0.0,0.0,0.0,0.907,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001445,24.25,39.48,0,0.0,0.0,0.0,0.8947,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001446,11.01,18.6,0,0.0,0.0,0.0,0.8856,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001447,80.58,96.6,1,1.0,989000.0,0.0,0.9574,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001448,25.67,41.12,0,0.0,0.0,0.0,0.893,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001449,13.62,23.58,0,0.0,0.0,0.0,0.9561,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001450,13.9,24.16,0,0.0,0.0,0.0,0.8952,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001451,14.09,24.5,0,0.0,0.0,0.0,0.9303,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001452,6.19,9.64,0,0.0,0.0,0.0,0.9251,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001453,17.52,30.18,0,0.0,0.0,0.0,0.9543,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001454,36.26,59.94,0,0.0,0.0,0.0,0.8724,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001455,47.69,75.5,0,0.0,0.0,0.0,0.8596,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001456,44.81,72.9,0,0.0,0.0,0.0,0.8916,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001457,4.01,6.0,0,0.0,0.0,0.0,0.8895,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001458,65.03,86.72,0,0.0,0.0,0.0,0.9322,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-001459,47.85,75.68,0,0.0,0.0,0.0,1.2694,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001460,39.76,65.92,0,0.0,0.0,0.0,0.9044,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001461,69.6,90.7,0,1.0,1099000.0,0.0,0.892,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001462,15.53,26.88,0,0.0,0.0,0.0,0.9644,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001463,7.94,12.86,0,0.0,0.0,0.0,0.8836,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001464,57.4,81.18,0,0.0,0.0,0.0,1.4043,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001465,44.26,72.28,0,0.0,0.0,0.0,0.9271,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001466,77.64,95.1,1,0.0,0.0,0.0,0.5767,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-001467,10.02,16.76,0,0.0,0.0,0.0,0.9264,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001468,4.57,6.9,0,0.0,0.0,0.0,0.8534,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001469,59.95,82.68,0,0.0,0.0,0.8807,0.8642,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001470,80.25,96.44,1,0.0,0.0,0.0,1.5893,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-001471,32.81,53.6,0,0.0,0.0,0.0,0.9488,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001472,27.7,44.04,0,0.0,0.0,0.0,0.9392,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001473,18.1,31.02,0,0.0,0.0,0.0,0.9606,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001474,39.45,65.44,0,0.0,0.0,0.0,0.8545,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001475,15.07,26.22,0,0.0,0.0,0.0,0.9587,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001476,24.54,39.76,0,0.0,0.0,0.0,0.9738,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001477,0.63,0.64,0,0.0,0.0,0.0,0.9312,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001478,28.57,45.48,0,0.0,0.0,0.0,0.8865,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001479,24.85,40.16,0,0.0,0.0,0.0,0.9777,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001480,25.27,40.72,0,0.0,0.0,0.0,0.9208,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001481,3.99,5.96,0,0.0,0.0,0.0,0.9505,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001482,53.65,79.06,0,0.0,0.0,0.0,0.871,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001483,19.91,33.76,0,0.0,0.0,0.0,0.9762,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001484,64.81,86.52,0,1.0,1777000.0,0.0,0.8732,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-001485,32.43,52.94,0,0.0,0.0,0.0,0.8849,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001486,1.79,2.52,0,0.0,0.0,0.0,0.8907,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001487,34.62,56.94,0,0.0,0.0,0.0,0.9493,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001488,10.16,17.04,0,0.0,0.0,0.0222,0.9245,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001489,22.31,36.94,0,0.0,0.0,0.0,0.9011,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001490,45.17,73.3,0,0.0,0.0,0.0,0.8868,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001491,28.75,45.82,0,0.0,0.0,0.0,0.9156,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001492,50.87,77.46,0,0.0,0.0,0.6065,0.9349,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-001493,75.75,93.88,0,1.0,3084000.0,0.0,1.0,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
