project_id,progress_observation_count,latest_physical_progress,latest_financial_progress,latest_planned_progress,latest_completion_percentage,latest_progress_mismatch,latest_progress_gap,financial_minus_physical_progress,actual_vs_planned_progress,physical_progress_slope,financial_progress_slope,planned_progress_slope,progress_gap_slope,progress_velocity_latest,progress_acceleration_latest,latest_delay_days,max_delay_days,extension_count,planned_duration_days,actual_duration_days,duration_overrun_days,duration_overrun_ratio,geotag_available_rate,geotag_consistency_rate,measurement_book_verified_rate
MPLADS-001070,1,79.8,92.8,98.4,79.8,13.0,13.0,13.0,-10.2,0.3311,0.0,0.0,0.0,0.3311,0.0158,13.0,13.0,0,210.0,241.0,31.0,1.1476,1.0,1.0,1.0
MPLADS-001071,1,93.4,94.4,86.6,93.4,1.0,1.0,1.0,3.4,0.7915,0.0,0.0,0.0,0.7915,-0.0168,1.0,1.0,0,120.0,118.0,0.0,0.9833,1.0,1.0,1.0
MPLADS-001072,1,92.3,88.7,95.3,92.3,3.6,-3.6,-3.6,2.3,0.5594,0.0,0.0,0.0,0.5594,-0.0048,0.0,0.0,0,180.0,165.0,0.0,0.9167,1.0,1.0,1.0
MPLADS-001073,1,83.6,156.4,91.6,83.6,72.8,72.8,72.8,-6.4,1.1147,0.0,0.0,0.0,1.1147,0.0499,72.8,72.8,0,90.0,75.0,0.0,0.8333,1.0,1.0,1.0
MPLADS-001074,1,77.6,92.2,86.3,77.6,14.6,14.6,14.6,-12.4,0.739,0.0,0.0,0.0,0.739,-0.0028,14.6,14.6,0,90.0,105.0,15.0,1.1667,1.0,1.0,1.0
MPLADS-001075,1,73.1,87.6,89.1,73.1,14.5,14.5,14.5,-16.9,0.5943,0.0,0.0,0.0,0.5943,-0.0,14.5,14.5,0,120.0,123.0,3.0,1.025,1.0,1.0,1.0
MPLADS-001076,1,90.5,88.6,96.1,90.5,1.9,-1.9,-1.9,0.5,0.6606,0.0,0.0,0.0,0.6606,0.0447,0.0,0.0,0,120.0,137.0,17.0,1.1417,0.0,0.0,0.0
MPLADS-001077,1,74.0,95.9,80.4,74.0,21.9,21.9,21.9,-16.0,0.7255,0.0,0.0,0.0,0.7255,0.0045,21.9,21.9,0,90.0,102.0,12.0,1.1333,1.0,1.0,1.0
MPLADS-001078,1,83.2,97.7,94.4,83.2,14.5,14.5,14.5,-6.8,0.4648,0.0,0.0,0.0,0.4648,0.0468,14.5,14.5,0,150.0,179.0,29.0,1.1933,1.0,1.0,1.0
MPLADS-001079,1,97.9,96.7,93.6,97.9,1.2,-1.2,-1.2,7.9,1.4188,0.0,0.0,0.0,1.4188,0.0445,0.0,0.0,0,60.0,69.0,9.0,1.15,1.0,1.0,1.0
MPLADS-001080,1,20.3,48.7,86.4,20.3,28.4,28.4,28.4,-69.7,0.141,0.0,0.0,0.0,0.141,0.028,28.4,28.4,0,120.0,144.0,24.0,1.2,1.0,1.0,1.0
MPLADS-001081,1,95.4,89.1,93.0,95.4,6.3,-6.3,-6.3,5.4,0.4723,0.0,0.0,0.0,0.4723,-0.0171,0.0,0.0,0,210.0,202.0,0.0,0.9619,1.0,1.0,1.0
MPLADS-001082,1,88.4,97.5,85.9,88.4,9.1,9.1,9.1,-1.6,0.5893,0.0,0.0,0.0,0.5893,-0.0152,9.1,9.1,0,120.0,150.0,30.0,1.25,1.0,1.0,1.0
MPLADS-001083,1,81.9,87.1,83.6,81.9,5.2,5.2,5.2,-8.1,0.353,0.0,0.0,0.0,0.353,0.024,5.2,5.2,0,210.0,232.0,22.0,1.1048,0.0,0.0,0.0
MPLADS-001084,1,75.0,94.2,81.4,75.0,19.2,19.2,19.2,-15.0,0.5,0.0,0.0,0.0,0.5,0.0374,19.2,19.2,0,160.0,150.0,0.0,0.9375,1.0,1.0,1.0
MPLADS-001085,1,70.9,88.8,99.8,70.9,17.9,17.9,17.9,-19.1,0.5718,0.0,0.0,0.0,0.5718,0.042,17.9,17.9,0,90.0,124.0,34.0,1.3778,1.0,1.0,1.0
MPLADS-001086,1,79.6,90.8,98.6,79.6,11.2,11.2,11.2,-10.4,0.995,0.0,0.0,0.0,0.995,0.0372,11.2,11.2,0,90.0,80.0,0.0,0.8889,1.0,1.0,1.0
MPLADS-001087,1,72.8,96.9,91.5,72.8,24.1,24.1,24.1,-17.2,0.1011,0.0,0.0,0.0,0.1011,-0.0118,24.1,24.1,3,180.0,720.0,540.0,4.0,1.0,1.0,1.0
MPLADS-001088,1,71.3,90.0,97.8,71.3,18.7,18.7,18.7,-18.7,0.8291,0.0,0.0,0.0,0.8291,-0.0122,18.7,18.7,0,90.0,86.0,0.0,0.9556,1.0,1.0,1.0
MPLADS-001089,1,87.4,88.6,89.7,87.4,1.2,1.2,1.2,-2.6,0.4284,0.0,0.0,0.0,0.4284,0.0379,1.2,1.2,0,180.0,204.0,24.0,1.1333,1.0,1.0,1.0
MPLADS-001090,1,93.7,89.4,91.3,93.7,4.3,-4.3,-4.3,3.7,0.5577,0.0,0.0,0.0,0.5577,0.0271,0.0,0.0,0,160.0,168.0,8.0,1.05,1.0,1.0,1.0
MPLADS-001091,1,76.2,96.5,91.1,76.2,20.3,20.3,20.3,-13.8,0.7121,0.0,0.0,0.0,0.7121,0.0369,20.3,20.3,0,90.0,107.0,17.0,1.1889,1.0,1.0,1.0
MPLADS-001092,1,96.1,85.5,86.9,96.1,10.6,-10.6,-10.6,6.1,0.8214,0.0,0.0,0.0,0.8214,0.0407,0.0,0.0,0,120.0,117.0,0.0,0.975,1.0,1.0,1.0
MPLADS-001093,1,93.1,91.0,84.9,93.1,2.1,-2.1,-2.1,3.1,0.6006,0.0,0.0,0.0,0.6006,-0.0091,0.0,0.0,0,150.0,155.0,5.0,1.0333,1.0,1.0,1.0
MPLADS-001094,1,92.9,93.8,87.1,92.9,0.9,0.9,0.9,2.9,0.6589,0.0,0.0,0.0,0.6589,0.0327,0.9,0.9,0,120.0,141.0,21.0,1.175,1.0,1.0,1.0
MPLADS-001095,1,86.7,87.1,89.1,86.7,0.4,0.4,0.4,-3.3,0.212,0.0,0.0,0.0,0.212,0.0226,0.4,0.4,0,400.0,409.0,9.0,1.0225,1.0,1.0,1.0
MPLADS-001096,1,87.5,96.7,85.1,87.5,9.2,9.2,9.2,-2.5,0.4861,0.0,0.0,0.0,0.4861,-0.0165,9.2,9.2,0,150.0,180.0,30.0,1.2,1.0,1.0,1.0
MPLADS-001097,1,80.6,97.8,86.1,80.6,17.2,17.2,17.2,-9.4,0.2035,0.0,0.0,0.0,0.2035,0.0253,17.2,17.2,0,400.0,396.0,0.0,0.99,1.0,1.0,1.0
MPLADS-001098,1,72.4,97.2,83.4,72.4,24.8,24.8,24.8,-17.6,0.5886,0.0,0.0,0.0,0.5886,0.017,24.8,24.8,0,120.0,123.0,3.0,1.025,1.0,1.0,1.0
MPLADS-001099,1,83.7,97.0,99.0,83.7,13.3,13.3,13.3,-6.3,0.4185,0.0,0.0,0.0,0.4185,0.0454,13.3,13.3,0,180.0,200.0,20.0,1.1111,1.0,1.0,1.0
MPLADS-001100,1,87.5,85.3,83.0,87.5,2.2,-2.2,-2.2,-2.5,1.4113,0.0,0.0,0.0,1.4113,0.024,0.0,0.0,0,60.0,62.0,2.0,1.0333,1.0,1.0,1.0
MPLADS-001101,1,86.1,86.6,87.7,86.1,0.5,0.5,0.5,-3.9,0.7619,0.0,0.0,0.0,0.7619,0.0282,0.5,0.5,0,120.0,113.0,0.0,0.9417,1.0,1.0,1.0
MPLADS-001102,1,76.3,92.5,93.3,76.3,16.2,16.2,16.2,-13.7,0.4488,0.0,0.0,0.0,0.4488,0.0204,16.2,16.2,0,150.0,170.0,20.0,1.1333,1.0,1.0,1.0
MPLADS-001103,1,70.9,95.4,88.2,70.9,24.5,24.5,24.5,-19.1,0.2967,0.0,0.0,0.0,0.2967,-0.0123,24.5,24.5,0,210.0,239.0,29.0,1.1381,1.0,1.0,1.0
MPLADS-001104,1,72.1,95.4,95.2,72.1,23.3,23.3,23.3,-17.9,0.4682,0.0,0.0,0.0,0.4682,0.0008,23.3,23.3,0,160.0,154.0,0.0,0.9625,1.0,1.0,1.0
MPLADS-001105,1,96.6,95.9,91.2,96.6,0.7,-0.7,-0.7,6.6,0.2496,0.0,0.0,0.0,0.2496,0.021,0.0,0.0,0,400.0,387.0,0.0,0.9675,1.0,1.0,1.0
MPLADS-001106,1,84.6,88.4,94.4,84.6,3.8,3.8,3.8,-5.4,0.4524,0.0,0.0,0.0,0.4524,0.0254,3.8,3.8,0,180.0,187.0,7.0,1.0389,1.0,1.0,1.0
MPLADS-001107,1,83.0,88.0,93.0,83.0,5.0,5.0,5.0,-7.0,0.3897,0.0,0.0,0.0,0.3897,-0.0055,5.0,5.0,0,210.0,213.0,3.0,1.0143,1.0,1.0,1.0
MPLADS-001108,1,83.0,92.6,98.1,83.0,9.6,9.6,9.6,-7.0,0.1981,0.0,0.0,0.0,0.1981,0.0064,9.6,9.6,0,400.0,419.0,19.0,1.0475,1.0,1.0,1.0
MPLADS-001109,1,84.5,91.6,95.3,84.5,7.1,7.1,7.1,-5.5,0.8622,0.0,0.0,0.0,0.8622,0.023,7.1,7.1,0,90.0,98.0,8.0,1.0889,0.0,0.0,0.0
MPLADS-001110,1,82.8,89.2,89.6,82.8,6.4,6.4,6.4,-7.2,1.0753,0.0,0.0,0.0,1.0753,-0.0186,6.4,6.4,0,90.0,77.0,0.0,0.8556,1.0,1.0,1.0
MPLADS-001111,1,97.1,88.7,94.7,97.1,8.4,-8.4,-8.4,7.1,0.2334,0.0,0.0,0.0,0.2334,0.0405,0.0,0.0,0,400.0,416.0,16.0,1.04,1.0,1.0,1.0
MPLADS-001112,1,71.2,85.6,95.7,71.2,14.4,14.4,14.4,-18.8,0.3689,0.0,0.0,0.0,0.3689,-0.0049,14.4,14.4,0,180.0,193.0,13.0,1.0722,1.0,1.0,1.0
MPLADS-001113,1,82.5,92.6,81.3,82.5,10.1,10.1,10.1,-7.5,0.4769,0.0,0.0,0.0,0.4769,0.0372,10.1,10.1,0,150.0,173.0,23.0,1.1533,1.0,1.0,1.0
MPLADS-001114,1,81.6,91.9,97.0,81.6,10.3,10.3,10.3,-8.4,0.6277,0.0,0.0,0.0,0.6277,-0.0122,10.3,10.3,0,120.0,130.0,10.0,1.0833,1.0,1.0,1.0
MPLADS-001115,1,75.0,90.3,99.6,75.0,15.3,15.3,15.3,-15.0,0.5102,0.0,0.0,0.0,0.5102,0.0054,15.3,15.3,0,160.0,147.0,0.0,0.9187,1.0,1.0,1.0
MPLADS-001116,1,79.2,87.4,94.9,79.2,8.2,8.2,8.2,-10.8,0.4147,0.0,0.0,0.0,0.4147,0.011,8.2,8.2,0,180.0,191.0,11.0,1.0611,1.0,1.0,1.0
MPLADS-001117,1,97.7,85.8,82.4,97.7,11.9,-11.9,-11.9,7.7,1.0856,0.0,0.0,0.0,1.0856,0.026,0.0,0.0,0,60.0,90.0,30.0,1.5,0.0,0.0,0.0
MPLADS-001118,1,22.8,87.5,89.0,22.8,64.7,64.7,64.7,-67.2,0.0589,0.0,0.0,0.0,0.0589,0.0101,64.7,64.7,0,400.0,387.0,0.0,0.9675,1.0,1.0,0.0
MPLADS-001119,1,87.7,90.3,96.8,87.7,2.6,2.6,2.6,-2.3,0.5159,0.0,0.0,0.0,0.5159,0.0377,2.6,2.6,0,180.0,170.0,0.0,0.9444,1.0,1.0,1.0
MPLADS-001120,1,26.3,95.2,81.7,26.3,68.9,68.9,68.9,-63.7,0.2391,0.0,0.0,0.0,0.2391,0.0049,68.9,68.9,0,120.0,110.0,0.0,0.9167,1.0,1.0,0.0
MPLADS-001121,1,73.5,88.7,99.5,73.5,15.2,15.2,15.2,-16.5,0.1767,0.0,0.0,0.0,0.1767,0.0268,15.2,15.2,0,400.0,416.0,16.0,1.04,1.0,1.0,1.0
MPLADS-001122,1,78.7,94.5,97.3,78.7,15.8,15.8,15.8,-11.3,0.4277,0.0,0.0,0.0,0.4277,-0.0034,15.8,15.8,0,180.0,184.0,4.0,1.0222,1.0,1.0,1.0
MPLADS-001123,1,79.2,93.2,83.2,79.2,14.0,14.0,14.0,-10.8,0.4352,0.0,0.0,0.0,0.4352,0.0121,14.0,14.0,0,180.0,182.0,2.0,1.0111,1.0,1.0,1.0
MPLADS-001124,1,70.7,96.9,94.0,70.7,26.2,26.2,26.2,-19.3,0.0589,0.0,0.0,0.0,0.0589,-0.0061,26.2,26.2,4,400.0,1200.0,800.0,3.0,1.0,1.0,1.0
MPLADS-001125,1,97.5,92.3,85.6,97.5,5.2,-5.2,-5.2,7.5,0.3996,0.0,0.0,0.0,0.3996,0.0202,0.0,0.0,0,210.0,244.0,34.0,1.1619,1.0,1.0,1.0
MPLADS-001126,1,73.1,94.5,91.9,73.1,21.4,21.4,21.4,-16.9,0.1749,0.0,0.0,0.0,0.1749,0.0332,21.4,21.4,0,400.0,418.0,18.0,1.045,1.0,1.0,1.0
MPLADS-001127,1,25.6,92.3,80.7,25.6,66.7,66.7,66.7,-64.4,0.4414,0.0,0.0,0.0,0.4414,0.0385,66.7,66.7,0,60.0,58.0,0.0,0.9667,1.0,1.0,0.0
MPLADS-001128,1,91.4,93.8,97.8,91.4,2.4,2.4,2.4,1.4,0.5253,0.0,0.0,0.0,0.5253,0.0045,2.4,2.4,0,180.0,174.0,0.0,0.9667,1.0,1.0,1.0
MPLADS-001129,1,96.0,90.5,98.7,96.0,5.5,-5.5,-5.5,6.0,0.2341,0.0,0.0,0.0,0.2341,-0.0109,0.0,0.0,0,400.0,410.0,10.0,1.025,1.0,1.0,1.0
MPLADS-001130,1,72.5,86.3,80.8,72.5,13.8,13.8,13.8,-17.5,0.3718,0.0,0.0,0.0,0.3718,0.0449,13.8,13.8,0,180.0,195.0,15.0,1.0833,1.0,1.0,1.0
MPLADS-001131,1,90.3,97.6,81.7,90.3,7.3,7.3,7.3,0.3,0.903,0.0,0.0,0.0,0.903,0.028,7.3,7.3,0,90.0,100.0,10.0,1.1111,1.0,1.0,1.0
MPLADS-001132,1,74.2,95.2,96.8,74.2,21.0,21.0,21.0,-15.8,0.6397,0.0,0.0,0.0,0.6397,0.0248,21.0,21.0,0,120.0,116.0,0.0,0.9667,1.0,1.0,1.0
MPLADS-001133,1,23.8,93.8,86.4,23.8,70.0,70.0,70.0,-66.2,0.2245,0.0,0.0,0.0,0.2245,-0.0038,70.0,70.0,0,120.0,106.0,0.0,0.8833,1.0,1.0,0.0
MPLADS-001134,1,70.7,85.2,87.8,70.7,14.5,14.5,14.5,-19.3,0.3626,0.0,0.0,0.0,0.3626,0.0487,14.5,14.5,0,210.0,195.0,0.0,0.9286,0.0,0.0,0.0
MPLADS-001135,1,96.8,97.2,80.6,96.8,0.4,0.4,0.4,6.8,1.0876,0.0,0.0,0.0,1.0876,0.0352,0.4,0.4,0,90.0,89.0,0.0,0.9889,1.0,1.0,1.0
MPLADS-001136,1,72.1,94.0,83.3,72.1,21.9,21.9,21.9,-17.9,0.4743,0.0,0.0,0.0,0.4743,0.017,21.9,21.9,0,160.0,152.0,0.0,0.95,1.0,1.0,1.0
MPLADS-001137,1,93.0,86.2,94.3,93.0,6.8,-6.8,-6.8,3.0,1.0,0.0,0.0,0.0,1.0,0.0026,0.0,0.0,0,90.0,93.0,3.0,1.0333,1.0,1.0,1.0
MPLADS-001138,1,85.7,93.7,97.0,85.7,8.0,8.0,8.0,-4.3,0.2214,0.0,0.0,0.0,0.2214,0.0406,8.0,8.0,0,400.0,387.0,0.0,0.9675,1.0,1.0,1.0
MPLADS-001139,1,98.7,87.7,80.1,98.7,11.0,-11.0,-11.0,8.7,0.5705,0.0,0.0,0.0,0.5705,0.0264,0.0,0.0,0,180.0,173.0,0.0,0.9611,1.0,1.0,1.0
MPLADS-001140,1,87.1,86.3,91.2,87.1,0.8,-0.8,-0.8,-2.9,0.4536,0.0,0.0,0.0,0.4536,-0.0069,0.0,0.0,0,160.0,192.0,32.0,1.2,1.0,1.0,1.0
MPLADS-001141,1,77.6,96.7,88.4,77.6,19.1,19.1,19.1,-12.4,0.4021,0.0,0.0,0.0,0.4021,-0.01,19.1,19.1,0,160.0,193.0,33.0,1.2063,1.0,1.0,1.0
MPLADS-001142,1,95.3,96.2,86.8,95.3,0.9,0.9,0.9,5.3,0.8743,0.0,0.0,0.0,0.8743,0.0335,0.9,0.9,0,120.0,109.0,0.0,0.9083,1.0,1.0,1.0
MPLADS-001143,1,62.9,95.3,94.9,62.9,32.4,32.4,32.4,-27.1,0.1747,0.0,0.0,0.0,0.1747,-0.0173,32.4,32.4,3,120.0,360.0,240.0,3.0,1.0,1.0,1.0
MPLADS-001144,1,90.0,86.4,98.4,90.0,3.6,-3.6,-3.6,0.0,0.4945,0.0,0.0,0.0,0.4945,0.0008,0.0,0.0,0,180.0,182.0,2.0,1.0111,1.0,1.0,1.0
MPLADS-001145,1,96.3,96.6,95.3,96.3,0.3,0.3,0.3,6.3,0.6336,0.0,0.0,0.0,0.6336,0.0349,0.3,0.3,0,150.0,152.0,2.0,1.0133,1.0,1.0,1.0
MPLADS-001146,1,96.7,95.1,83.5,96.7,1.6,-1.6,-1.6,6.7,0.6404,0.0,0.0,0.0,0.6404,-0.0097,0.0,0.0,0,150.0,151.0,1.0,1.0067,1.0,1.0,1.0
MPLADS-001147,1,83.4,96.8,87.4,83.4,13.4,13.4,13.4,-6.6,0.4533,0.0,0.0,0.0,0.4533,0.046,13.4,13.4,0,180.0,184.0,4.0,1.0222,1.0,1.0,1.0
MPLADS-001148,1,82.1,89.2,91.3,82.1,7.1,7.1,7.1,-7.9,0.4858,0.0,0.0,0.0,0.4858,0.0433,7.1,7.1,0,160.0,169.0,9.0,1.0562,1.0,1.0,1.0
MPLADS-001149,1,85.9,96.4,91.4,85.9,10.5,10.5,10.5,-4.1,0.2175,0.0,0.0,0.0,0.2175,-0.0163,10.5,10.5,0,400.0,395.0,0.0,0.9875,1.0,1.0,1.0
MPLADS-001150,1,80.0,86.7,86.4,80.0,6.7,6.7,6.7,-10.0,0.8602,0.0,0.0,0.0,0.8602,-0.0068,6.7,6.7,0,60.0,93.0,33.0,1.55,1.0,1.0,1.0
MPLADS-001151,1,99.0,94.0,82.3,99.0,5.0,-5.0,-5.0,9.0,0.4323,0.0,0.0,0.0,0.4323,0.0087,0.0,0.0,0,210.0,229.0,19.0,1.0905,1.0,1.0,1.0
MPLADS-001152,1,94.0,92.3,89.2,94.0,1.7,-1.7,-1.7,4.0,0.5109,0.0,0.0,0.0,0.5109,0.0459,0.0,0.0,0,160.0,184.0,24.0,1.15,1.0,1.0,1.0
MPLADS-001153,1,74.6,90.7,84.4,74.6,16.1,16.1,16.1,-15.4,0.6782,0.0,0.0,0.0,0.6782,-0.0064,16.1,16.1,0,120.0,110.0,0.0,0.9167,1.0,1.0,1.0
MPLADS-001154,1,89.1,94.6,83.5,89.1,5.5,5.5,5.5,-0.9,0.4896,0.0,0.0,0.0,0.4896,0.0233,5.5,5.5,0,160.0,182.0,22.0,1.1375,1.0,1.0,1.0
MPLADS-001155,1,76.6,85.7,95.3,76.6,9.1,9.1,9.1,-13.4,0.3579,0.0,0.0,0.0,0.3579,0.0275,9.1,9.1,0,210.0,214.0,4.0,1.019,1.0,1.0,1.0
MPLADS-001156,1,25.4,86.6,92.2,25.4,61.2,61.2,61.2,-64.6,0.1716,0.0,0.0,0.0,0.1716,-0.009,61.2,61.2,0,120.0,148.0,28.0,1.2333,1.0,1.0,0.0
MPLADS-001157,1,89.9,93.7,98.7,89.9,3.8,3.8,3.8,-0.1,0.743,0.0,0.0,0.0,0.743,0.0035,3.8,3.8,0,90.0,121.0,31.0,1.3444,1.0,1.0,1.0
MPLADS-001158,1,74.4,97.8,91.7,74.4,23.4,23.4,23.4,-15.6,0.3777,0.0,0.0,0.0,0.3777,-0.0062,23.4,23.4,0,180.0,197.0,17.0,1.0944,1.0,1.0,1.0
MPLADS-001159,1,75.2,91.4,94.8,75.2,16.2,16.2,16.2,-14.8,0.9284,0.0,0.0,0.0,0.9284,0.0406,16.2,16.2,0,60.0,81.0,21.0,1.35,1.0,1.0,1.0
MPLADS-001160,1,93.4,95.5,83.8,93.4,2.1,2.1,2.1,3.4,0.4693,0.0,0.0,0.0,0.4693,-0.0054,2.1,2.1,0,210.0,199.0,0.0,0.9476,1.0,1.0,1.0
MPLADS-001161,1,92.6,91.2,86.1,92.6,1.4,-1.4,-1.4,2.6,0.4152,0.0,0.0,0.0,0.4152,0.0339,0.0,0.0,0,210.0,223.0,13.0,1.0619,1.0,1.0,1.0
MPLADS-001162,1,70.8,95.0,87.8,70.8,24.2,24.2,24.2,-19.2,0.1792,0.0,0.0,0.0,0.1792,0.0405,24.2,24.2,0,400.0,395.0,0.0,0.9875,1.0,1.0,1.0
MPLADS-001163,1,73.9,97.1,82.2,73.9,23.2,23.2,23.2,-16.1,0.3695,0.0,0.0,0.0,0.3695,0.008,23.2,23.2,0,210.0,200.0,0.0,0.9524,1.0,1.0,1.0
MPLADS-001164,1,73.7,86.4,93.9,73.7,12.7,12.7,12.7,-16.3,0.4849,0.0,0.0,0.0,0.4849,-0.0166,12.7,12.7,0,150.0,152.0,2.0,1.0133,1.0,1.0,1.0
MPLADS-001165,1,92.5,88.9,99.5,92.5,3.6,-3.6,-3.6,2.5,0.5539,0.0,0.0,0.0,0.5539,0.0306,0.0,0.0,0,150.0,167.0,17.0,1.1133,1.0,1.0,1.0
MPLADS-001166,1,97.4,96.6,82.7,97.4,0.8,-0.8,-0.8,7.4,1.1878,0.0,0.0,0.0,1.1878,-0.0158,0.0,0.0,0,60.0,82.0,22.0,1.3667,1.0,1.0,1.0
MPLADS-001167,1,96.6,95.1,95.9,96.6,1.5,-1.5,-1.5,6.6,0.2273,0.0,0.0,0.0,0.2273,0.0462,0.0,0.0,0,400.0,425.0,25.0,1.0625,1.0,1.0,1.0
MPLADS-001168,1,88.2,96.2,84.6,88.2,8.0,8.0,8.0,-1.8,0.6733,0.0,0.0,0.0,0.6733,-0.0154,8.0,8.0,0,120.0,131.0,11.0,1.0917,1.0,1.0,1.0
MPLADS-001169,1,84.0,86.9,98.4,84.0,2.9,2.9,2.9,-6.0,0.5676,0.0,0.0,0.0,0.5676,0.0389,2.9,2.9,0,160.0,148.0,0.0,0.925,1.0,1.0,1.0
MPLADS-001170,1,83.0,94.9,94.5,83.0,11.9,11.9,11.9,-7.0,1.6275,0.0,0.0,0.0,1.6275,0.0485,11.9,11.9,0,60.0,51.0,0.0,0.85,1.0,1.0,1.0
MPLADS-001171,1,83.4,86.8,99.5,83.4,3.4,3.4,3.4,-6.6,0.4068,0.0,0.0,0.0,0.4068,-0.0086,3.4,3.4,0,210.0,205.0,0.0,0.9762,1.0,1.0,1.0
MPLADS-001172,1,83.9,93.0,81.7,83.9,9.1,9.1,9.1,-6.1,0.4878,0.0,0.0,0.0,0.4878,0.0495,9.1,9.1,0,150.0,172.0,22.0,1.1467,1.0,1.0,1.0
MPLADS-001173,1,75.2,85.5,89.4,75.2,10.3,10.3,10.3,-14.8,1.5667,0.0,0.0,0.0,1.5667,0.002,10.3,10.3,0,60.0,48.0,0.0,0.8,1.0,1.0,1.0
MPLADS-001174,1,88.0,92.1,87.2,88.0,4.1,4.1,4.1,-2.0,0.3651,0.0,0.0,0.0,0.3651,-0.0023,4.1,4.1,0,210.0,241.0,31.0,1.1476,1.0,1.0,1.0
MPLADS-001175,1,97.5,92.9,83.9,97.5,4.6,-4.6,-4.6,7.5,0.5447,0.0,0.0,0.0,0.5447,-0.0165,0.0,0.0,0,160.0,179.0,19.0,1.1187,1.0,1.0,1.0
MPLADS-001176,1,72.1,90.8,97.5,72.1,18.7,18.7,18.7,-17.9,0.1729,0.0,0.0,0.0,0.1729,0.0363,18.7,18.7,0,400.0,417.0,17.0,1.0425,1.0,1.0,1.0
MPLADS-001177,1,98.4,90.6,89.5,98.4,7.8,-7.8,-7.8,8.4,0.2388,0.0,0.0,0.0,0.2388,0.0213,0.0,0.0,0,400.0,412.0,12.0,1.03,1.0,1.0,1.0
MPLADS-001178,1,83.5,91.1,97.7,83.5,7.6,7.6,7.6,-6.5,0.7952,0.0,0.0,0.0,0.7952,-0.0003,7.6,7.6,0,120.0,105.0,0.0,0.875,1.0,1.0,1.0
MPLADS-001179,1,94.3,90.4,97.6,94.3,3.9,-3.9,-3.9,4.3,0.4366,0.0,0.0,0.0,0.4366,0.0106,0.0,0.0,0,210.0,216.0,6.0,1.0286,1.0,1.0,1.0
MPLADS-001180,1,77.8,96.1,95.0,77.8,18.3,18.3,18.3,-12.2,0.5479,0.0,0.0,0.0,0.5479,0.0366,18.3,18.3,0,150.0,142.0,0.0,0.9467,1.0,1.0,1.0
MPLADS-001181,1,79.3,86.9,99.0,79.3,7.6,7.6,7.6,-10.7,0.5358,0.0,0.0,0.0,0.5358,0.0496,7.6,7.6,0,150.0,148.0,0.0,0.9867,1.0,1.0,1.0
MPLADS-001182,1,86.2,85.1,91.9,86.2,1.1,-1.1,-1.1,-3.8,0.2233,0.0,0.0,0.0,0.2233,0.0258,0.0,0.0,0,400.0,386.0,0.0,0.965,1.0,1.0,1.0
MPLADS-001183,1,93.1,95.4,93.7,93.1,2.3,2.3,2.3,3.1,0.6746,0.0,0.0,0.0,0.6746,-0.0088,2.3,2.3,0,120.0,138.0,18.0,1.15,1.0,1.0,1.0
MPLADS-001184,1,91.0,94.8,96.2,91.0,3.8,3.8,3.8,1.0,0.4973,0.0,0.0,0.0,0.4973,0.0493,3.8,3.8,0,150.0,183.0,33.0,1.22,1.0,1.0,1.0
MPLADS-001185,1,88.1,87.8,98.2,88.1,0.3,-0.3,-0.3,-1.9,0.7221,0.0,0.0,0.0,0.7221,0.0289,0.0,0.0,0,90.0,122.0,32.0,1.3556,1.0,1.0,1.0
MPLADS-001186,1,71.8,86.0,99.0,71.8,14.2,14.2,14.2,-18.2,0.3626,0.0,0.0,0.0,0.3626,0.0299,14.2,14.2,0,210.0,198.0,0.0,0.9429,1.0,1.0,1.0
MPLADS-001187,1,70.3,96.3,89.4,70.3,26.0,26.0,26.0,-19.7,0.6509,0.0,0.0,0.0,0.6509,0.0243,26.0,26.0,0,120.0,108.0,0.0,0.9,1.0,1.0,1.0
MPLADS-001188,1,91.2,93.8,83.0,91.2,2.6,2.6,2.6,1.2,1.4031,0.0,0.0,0.0,1.4031,0.0076,2.6,2.6,0,60.0,65.0,5.0,1.0833,1.0,1.0,1.0
MPLADS-001189,1,86.6,91.0,87.4,86.6,4.4,4.4,4.4,-3.4,0.451,0.0,0.0,0.0,0.451,0.0276,4.4,4.4,0,180.0,192.0,12.0,1.0667,1.0,1.0,1.0
MPLADS-001190,1,27.4,93.6,97.5,27.4,66.2,66.2,66.2,-62.6,0.1723,0.0,0.0,0.0,0.1723,0.0106,66.2,66.2,0,160.0,159.0,0.0,0.9938,1.0,1.0,0.0
MPLADS-001191,1,93.2,87.6,92.9,93.2,5.6,-5.6,-5.6,3.2,0.871,0.0,0.0,0.0,0.871,0.0452,0.0,0.0,0,90.0,107.0,17.0,1.1889,1.0,1.0,1.0
MPLADS-001192,1,88.3,85.4,89.9,88.3,2.9,-2.9,-2.9,-1.7,0.5734,0.0,0.0,0.0,0.5734,-0.0028,0.0,0.0,0,150.0,154.0,4.0,1.0267,1.0,1.0,1.0
MPLADS-001193,1,75.3,89.5,98.1,75.3,14.2,14.2,14.2,-14.7,0.6223,0.0,0.0,0.0,0.6223,-0.0087,14.2,14.2,0,120.0,121.0,1.0,1.0083,1.0,1.0,1.0
MPLADS-001194,1,75.9,92.5,99.2,75.9,16.6,16.6,16.6,-14.1,0.1847,0.0,0.0,0.0,0.1847,0.0289,16.6,16.6,0,400.0,411.0,11.0,1.0275,1.0,1.0,1.0
