project_id,payment_count,total_paid,average_payment,median_payment,min_payment,max_payment,payment_amount_std,first_payment_date,last_payment_date,payment_span_days,average_days_between_payments,median_days_between_payments,payment_interval_std,payment_velocity_mean,payment_velocity_max,payment_frequency_mean,payment_concentration_max,duplicate_payment_count,duplicate_payment_rate,payment_timing_anomaly_count,payment_timing_anomaly_rate,unverified_payment_count,unverified_payment_rate,round_number_payment_count,round_number_payment_rate,final_installment_count,final_installment_amount,final_installment_share
MPLADS-001088,2,631000.0,315500.0,315500.0,315500.0,315500.0,0.0,2022-04-01,2022-05-14,43,43.0,43.0,0.0,7011.11,7011.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,315500.0,0.5
MPLADS-001089,3,2323000.0,774333.33,774300.0,774300.0,774400.0,57.74,2023-05-31,2023-10-14,136,68.0,68.0,0.0,12905.56,12906.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,774400.0,0.3334
MPLADS-001090,3,2600000.0,866666.67,866700.0,866600.0,866700.0,57.74,2022-04-28,2022-08-18,112,56.0,56.0,0.0,16250.0,16250.62,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,866600.0,0.3333
MPLADS-001091,2,805000.0,402500.0,402500.0,402500.0,402500.0,0.0,2023-07-31,2023-09-23,54,54.0,54.0,0.0,8944.44,8944.44,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,402500.0,0.5
MPLADS-001092,3,1747000.0,582333.33,582300.0,582300.0,582400.0,57.74,2022-09-27,2022-12-14,78,39.0,39.0,0.0,14558.33,14560.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,582400.0,0.3334
MPLADS-001093,3,1674000.0,558000.0,558000.0,558000.0,558000.0,0.0,2022-04-04,2022-07-17,104,52.0,52.0,0.0,11160.0,11160.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,558000.0,0.3333
MPLADS-001094,3,1941000.0,647000.0,647000.0,647000.0,647000.0,0.0,2022-12-01,2023-03-05,94,47.0,47.0,0.0,16175.0,16175.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,647000.0,0.3333
MPLADS-001095,3,7993000.0,2664333.33,2664300.0,2664300.0,2664400.0,57.74,2024-05-04,2025-02-01,273,136.5,136.5,0.71,19982.5,19983.0,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,2664400.0,0.3333
MPLADS-001096,3,1414000.0,471333.33,471300.0,471300.0,471400.0,57.74,2023-02-25,2023-06-25,120,60.0,60.0,0.0,9426.67,9428.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,471400.0,0.3334
MPLADS-001097,3,8847000.0,2949000.0,2949000.0,2949000.0,2949000.0,0.0,2024-03-12,2024-12-01,264,132.0,132.0,0.0,22117.5,22117.5,133.3,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,2949000.0,0.3333
MPLADS-001098,3,2228000.0,742666.67,742700.0,742600.0,742700.0,57.74,2023-11-28,2024-02-18,82,41.0,41.0,0.0,18566.67,18567.5,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,742600.0,0.3333
MPLADS-001099,3,2861000.0,953666.67,953700.0,953600.0,953700.0,57.74,2022-10-24,2023-03-07,134,67.0,67.0,0.0,15894.44,15895.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,953600.0,0.3333
MPLADS-001100,2,384000.0,192000.0,192000.0,192000.0,192000.0,0.0,2023-06-02,2023-07-03,31,31.0,31.0,0.0,6400.0,6400.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,192000.0,0.5
MPLADS-001101,3,1986000.0,662000.0,662000.0,662000.0,662000.0,0.0,2023-08-25,2023-11-09,76,38.0,38.0,0.0,16550.0,16550.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,662000.0,0.3333
MPLADS-001102,3,1721000.0,573666.67,573700.0,573600.0,573700.0,57.74,2024-02-21,2024-06-14,114,57.0,57.0,0.0,11473.33,11474.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,573600.0,0.3333
MPLADS-001103,3,12369000.0,4123000.0,4123000.0,4123000.0,4123000.0,0.0,2023-09-07,2024-02-14,160,80.0,80.0,0.0,58900.0,58900.0,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4123000.0,0.3333
MPLADS-001104,3,2496000.0,832000.0,832000.0,832000.0,832000.0,0.0,2023-11-09,2024-02-20,103,51.5,51.5,0.71,15600.0,15600.0,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,832000.0,0.3333
MPLADS-001105,3,11469000.0,3823000.0,3823000.0,3823000.0,3823000.0,0.0,2023-04-04,2023-12-18,258,129.0,129.0,0.0,28672.5,28672.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3823000.0,0.3333
MPLADS-001106,3,1847000.0,615666.67,615700.0,615600.0,615700.0,57.74,2023-01-19,2023-05-24,125,62.5,62.5,0.71,10261.11,10261.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,615600.0,0.3333
MPLADS-001107,3,11977000.0,3992333.33,3992300.0,3992300.0,3992400.0,57.74,2022-06-23,2022-11-12,142,71.0,71.0,0.0,57033.34,57034.29,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3992400.0,0.3333
MPLADS-001108,3,11338000.0,3779333.33,3779300.0,3779300.0,3779400.0,57.74,2023-09-11,2024-06-17,280,140.0,140.0,0.0,28345.0,28345.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3779400.0,0.3333
MPLADS-001109,2,804000.0,402000.0,402000.0,402000.0,402000.0,0.0,2023-11-02,2023-12-21,49,49.0,49.0,0.0,8933.33,8933.33,45.0,0.5,0,0.0,0,0.0,2,1.0,0,0.0,1,402000.0,0.5
MPLADS-001110,2,820000.0,410000.0,410000.0,410000.0,410000.0,0.0,2023-06-11,2023-07-20,39,39.0,39.0,0.0,9111.11,9111.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,410000.0,0.5
MPLADS-001111,3,9706000.0,3235333.33,3235300.0,3235300.0,3235400.0,57.74,2023-12-12,2024-09-15,278,139.0,139.0,0.0,24265.0,24265.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3235400.0,0.3333
MPLADS-001112,3,1932000.0,644000.0,644000.0,644000.0,644000.0,0.0,2023-03-05,2023-07-12,129,64.5,64.5,0.71,10733.33,10733.33,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,644000.0,0.3333
MPLADS-001113,3,1438000.0,479333.33,479300.0,479300.0,479400.0,57.74,2022-11-27,2023-03-23,116,58.0,58.0,0.0,9586.67,9588.0,50.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,479400.0,0.3334
MPLADS-001114,3,1880000.0,626666.67,626700.0,626600.0,626700.0,57.74,2023-12-31,2024-03-27,87,43.5,43.5,0.71,15666.67,15667.5,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,626600.0,0.3333
MPLADS-001115,3,2225000.0,741666.67,741700.0,741600.0,741700.0,57.74,2022-07-08,2022-10-14,98,49.0,49.0,0.0,13906.25,13906.88,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,741600.0,0.3333
MPLADS-001116,3,1612000.0,537333.33,537300.0,537300.0,537400.0,57.74,2023-07-14,2023-11-19,128,64.0,64.0,0.0,8955.56,8956.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,537400.0,0.3334
MPLADS-001117,2,546000.0,273000.0,273000.0,273000.0,273000.0,0.0,2022-10-11,2022-11-25,45,45.0,45.0,0.0,9100.0,9100.0,30.0,0.5,0,0.0,0,0.0,2,1.0,0,0.0,1,273000.0,0.5
MPLADS-001118,3,12563000.0,4187666.67,4187700.0,4187600.0,4187700.0,57.74,2022-06-25,2023-03-10,258,129.0,129.0,0.0,31407.5,31407.75,133.3,0.3333,0,0.0,1,0.3333,3,1.0,0,0.0,1,4187600.0,0.3333
MPLADS-001119,3,2570000.0,856666.67,856700.0,856600.0,856700.0,57.74,2023-12-15,2024-04-07,114,57.0,57.0,0.0,14277.78,14278.33,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,856600.0,0.3333
MPLADS-001120,3,1453000.0,484333.33,484300.0,484300.0,484400.0,57.74,2024-01-16,2024-03-30,74,37.0,37.0,0.0,12108.33,12110.0,40.0,0.3334,0,0.0,0,0.0,3,1.0,0,0.0,1,484400.0,0.3334
MPLADS-001121,3,14190000.0,4730000.0,4730000.0,4730000.0,4730000.0,0.0,2022-06-25,2023-03-30,278,139.0,139.0,0.0,35475.0,35475.0,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4730000.0,0.3333
MPLADS-001122,3,2734000.0,911333.33,911300.0,911300.0,911400.0,57.74,2023-06-08,2023-10-09,123,61.5,61.5,0.71,15188.89,15190.0,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,911400.0,0.3334
MPLADS-001123,3,3310000.0,1103333.33,1103300.0,1103300.0,1103400.0,57.74,2023-02-20,2023-06-22,122,61.0,61.0,0.0,18388.89,18390.0,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,1103400.0,0.3334
MPLADS-001124,3,9800000.0,3266666.67,3266700.0,3266600.0,3266700.0,57.74,2024-01-19,2026-03-29,800,400.0,400.0,0.0,24500.0,24500.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3266600.0,0.3333
MPLADS-001125,3,2764000.0,921333.33,921300.0,921300.0,921400.0,57.74,2022-09-28,2023-03-10,163,81.5,81.5,0.71,13161.91,13162.86,70.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,921400.0,0.3334
MPLADS-001126,3,8264000.0,2754666.67,2754700.0,2754600.0,2754700.0,57.74,2022-11-13,2023-08-19,279,139.5,139.5,0.71,20660.0,20660.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,2754600.0,0.3333
MPLADS-001127,2,387000.0,193500.0,193500.0,193500.0,193500.0,0.0,2023-06-16,2023-07-15,29,29.0,29.0,0.0,6450.0,6450.0,30.0,0.5,0,0.0,0,0.0,2,1.0,0,0.0,1,193500.0,0.5
MPLADS-001128,3,3150000.0,1050000.0,1050000.0,1050000.0,1050000.0,0.0,2023-07-18,2023-11-11,116,58.0,58.0,0.0,17500.0,17500.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,3,1.0,1,1050000.0,0.3333
MPLADS-001129,3,8366000.0,2788666.67,2788700.0,2788600.0,2788700.0,57.74,2022-11-08,2023-08-09,274,137.0,137.0,0.0,20915.0,20915.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,2788600.0,0.3333
MPLADS-001130,3,2968000.0,989333.33,989300.0,989300.0,989400.0,57.74,2023-01-16,2023-05-26,130,65.0,65.0,0.0,16488.89,16490.0,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,989400.0,0.3334
MPLADS-001131,2,784000.0,392000.0,392000.0,392000.0,392000.0,0.0,2022-05-17,2022-07-06,50,50.0,50.0,0.0,8711.11,8711.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,392000.0,0.5
MPLADS-001132,3,1262000.0,420666.67,420700.0,420600.0,420700.0,57.74,2023-02-09,2023-04-28,78,39.0,39.0,0.0,10516.67,10517.5,40.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,420600.0,0.3333
MPLADS-001133,3,1914000.0,638000.0,638000.0,638000.0,638000.0,0.0,2023-12-01,2024-02-10,71,35.5,35.5,0.71,15950.0,15950.0,40.0,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,638000.0,0.3333
MPLADS-001134,3,3052000.0,1017333.33,1017300.0,1017300.0,1017400.0,57.74,2022-12-05,2023-04-14,130,65.0,65.0,0.0,14533.34,14534.29,70.0,0.3334,0,0.0,0,0.0,3,1.0,0,0.0,1,1017400.0,0.3334
MPLADS-001135,2,866000.0,433000.0,433000.0,433000.0,433000.0,0.0,2023-08-21,2023-10-05,45,45.0,45.0,0.0,9622.22,9622.22,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,433000.0,0.5
MPLADS-001136,3,2544000.0,848000.0,848000.0,848000.0,848000.0,0.0,2023-03-07,2023-06-17,102,51.0,51.0,0.0,15900.0,15900.0,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,848000.0,0.3333
MPLADS-001137,2,752000.0,376000.0,376000.0,376000.0,376000.0,0.0,2024-02-04,2024-03-22,47,47.0,47.0,0.0,8355.56,8355.56,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,376000.0,0.5
MPLADS-001138,3,9053000.0,3017666.67,3017700.0,3017600.0,3017700.0,57.74,2024-03-19,2024-12-02,258,129.0,129.0,0.0,22632.5,22632.75,133.3,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,3017600.0,0.3333
MPLADS-001139,3,1896000.0,632000.0,632000.0,632000.0,632000.0,0.0,2024-01-09,2024-05-04,116,58.0,58.0,0.0,10533.33,10533.33,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,632000.0,0.3333
MPLADS-001140,3,2292000.0,764000.0,764000.0,764000.0,764000.0,0.0,2022-07-11,2022-11-16,128,64.0,64.0,0.0,14325.0,14325.0,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,764000.0,0.3333
MPLADS-001141,3,2723000.0,907666.67,907700.0,907600.0,907700.0,57.74,2023-08-25,2024-01-01,129,64.5,64.5,0.71,17018.75,17019.38,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,907600.0,0.3333
MPLADS-001142,3,1375000.0,458333.33,458300.0,458300.0,458400.0,57.74,2022-07-23,2022-10-04,73,36.5,36.5,0.71,11458.33,11460.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,458400.0,0.3334
MPLADS-001143,3,1384000.0,461333.33,461300.0,461300.0,461400.0,57.74,2024-02-11,2024-10-08,240,120.0,120.0,0.0,11533.33,11535.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,461400.0,0.3334
MPLADS-001144,3,1899000.0,633000.0,633000.0,633000.0,633000.0,0.0,2023-09-05,2024-01-05,122,61.0,61.0,0.0,10550.0,10550.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,633000.0,0.3333
MPLADS-001145,3,1412000.0,470666.67,470700.0,470600.0,470700.0,57.74,2022-05-07,2022-08-17,102,51.0,51.0,0.0,9413.33,9414.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,470600.0,0.3333
MPLADS-001146,3,1970000.0,656666.67,656700.0,656600.0,656700.0,57.74,2023-01-18,2023-04-29,101,50.5,50.5,0.71,13133.33,13134.0,50.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,656600.0,0.3333
MPLADS-001147,3,2744000.0,914666.67,914700.0,914600.0,914700.0,57.74,2024-02-20,2024-06-22,123,61.5,61.5,0.71,15244.44,15245.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,914600.0,0.3333
MPLADS-001148,3,1527000.0,509000.0,509000.0,509000.0,509000.0,0.0,2023-04-08,2023-07-30,113,56.5,56.5,0.71,9543.75,9543.75,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,509000.0,0.3333
MPLADS-001149,3,11897000.0,3965666.67,3965700.0,3965600.0,3965700.0,57.74,2023-08-13,2024-05-03,264,132.0,132.0,0.0,29742.5,29742.75,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3965600.0,0.3333
MPLADS-001150,3,1595000.0,531666.67,531700.0,531600.0,531700.0,57.74,2023-12-09,2024-02-09,62,31.0,31.0,0.0,26583.33,26585.0,20.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,531600.0,0.3333
MPLADS-001151,3,3894000.0,1298000.0,1298000.0,1298000.0,1298000.0,0.0,2023-04-30,2023-09-30,153,76.5,76.5,0.71,18542.86,18542.86,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1298000.0,0.3333
MPLADS-001152,3,2167000.0,722333.33,722300.0,722300.0,722400.0,57.74,2023-02-13,2023-06-16,123,61.5,61.5,0.71,13543.75,13545.0,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,722400.0,0.3334
MPLADS-001153,3,1406000.0,468666.67,468700.0,468600.0,468700.0,57.74,2023-07-04,2023-09-16,74,37.0,37.0,0.0,11716.67,11717.5,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,468600.0,0.3333
MPLADS-001154,3,2360000.0,786666.67,786700.0,786600.0,786700.0,57.74,2023-08-29,2023-12-29,122,61.0,61.0,0.0,14750.0,14750.62,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,786600.0,0.3333
MPLADS-001155,3,3464000.0,1154666.67,1154700.0,1154600.0,1154700.0,57.74,2023-07-18,2023-12-08,143,71.5,71.5,0.71,16495.24,16495.71,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1154600.0,0.3333
MPLADS-001156,3,1975000.0,658333.33,658300.0,658300.0,658400.0,57.74,2022-12-07,2023-03-16,99,49.5,49.5,0.71,16458.33,16460.0,40.0,0.3334,0,0.0,0,0.0,3,1.0,0,0.0,1,658400.0,0.3334
MPLADS-001157,2,739000.0,369500.0,369500.0,369500.0,369500.0,0.0,2022-09-11,2022-11-11,61,61.0,61.0,0.0,8211.11,8211.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,369500.0,0.5
MPLADS-001158,3,2200000.0,733333.33,733300.0,733300.0,733400.0,57.74,2022-05-31,2022-10-10,132,66.0,66.0,0.0,12222.22,12223.33,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,733400.0,0.3334
MPLADS-001159,2,491000.0,245500.0,245500.0,245500.0,245500.0,0.0,2023-08-27,2023-10-07,41,41.0,41.0,0.0,8183.33,8183.33,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,245500.0,0.5
MPLADS-001160,3,3184000.0,1061333.33,1061300.0,1061300.0,1061400.0,57.74,2023-08-30,2024-01-10,133,66.5,66.5,0.71,15161.91,15162.86,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,1061400.0,0.3334
MPLADS-001161,3,2390000.0,796666.67,796700.0,796600.0,796700.0,57.74,2023-11-28,2024-04-25,149,74.5,74.5,0.71,11380.95,11381.43,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,796600.0,0.3333
MPLADS-001162,3,11852000.0,3950666.67,3950700.0,3950600.0,3950700.0,57.74,2023-10-30,2024-07-20,264,132.0,132.0,0.0,29630.0,29630.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3950600.0,0.3333
MPLADS-001163,3,3034000.0,1011333.33,1011300.0,1011300.0,1011400.0,57.74,2023-06-24,2023-11-05,134,67.0,67.0,0.0,14447.62,14448.57,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,1011400.0,0.3334
MPLADS-001164,3,1367000.0,455666.67,455700.0,455600.0,455700.0,57.74,2022-10-18,2023-01-28,102,51.0,51.0,0.0,9113.33,9114.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,455600.0,0.3333
MPLADS-001165,3,1579000.0,526333.33,526300.0,526300.0,526400.0,57.74,2023-07-18,2023-11-07,112,56.0,56.0,0.0,10526.67,10528.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,526400.0,0.3334
MPLADS-001166,2,588000.0,294000.0,294000.0,294000.0,294000.0,0.0,2022-03-14,2022-04-24,41,41.0,41.0,0.0,9800.0,9800.0,30.0,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,294000.0,0.5
MPLADS-001167,3,12136000.0,4045333.33,4045300.0,4045300.0,4045400.0,57.74,2023-08-18,2024-05-28,284,142.0,142.0,0.0,30340.0,30340.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4045400.0,0.3333
MPLADS-001168,3,2296000.0,765333.33,765300.0,765300.0,765400.0,57.74,2024-02-06,2024-05-04,88,44.0,44.0,0.0,19133.33,19135.0,40.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,765400.0,0.3334
MPLADS-001169,3,2385000.0,795000.0,795000.0,795000.0,795000.0,0.0,2022-05-24,2022-08-31,99,49.5,49.5,0.71,14906.25,14906.25,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,795000.0,0.3333
MPLADS-001170,2,356000.0,178000.0,178000.0,178000.0,178000.0,0.0,2022-08-08,2022-09-03,26,26.0,26.0,0.0,5933.33,5933.33,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,178000.0,0.5
MPLADS-001171,3,1860000.0,620000.0,620000.0,620000.0,620000.0,0.0,2022-04-21,2022-09-05,137,68.5,68.5,0.71,8857.14,8857.14,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,620000.0,0.3333
MPLADS-001172,3,1104000.0,368000.0,368000.0,368000.0,368000.0,0.0,2022-09-12,2023-01-05,115,57.5,57.5,0.71,7360.0,7360.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,368000.0,0.3333
MPLADS-001173,3,2083000.0,694333.33,694300.0,694300.0,694400.0,57.74,2022-08-24,2022-09-25,32,16.0,16.0,0.0,34716.67,34720.0,20.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,694400.0,0.3334
MPLADS-001174,3,15576000.0,5192000.0,5192000.0,5192000.0,5192000.0,0.0,2022-08-19,2023-01-27,161,80.5,80.5,0.71,74171.43,74171.43,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,5192000.0,0.3333
MPLADS-001175,3,1604000.0,534666.67,534700.0,534600.0,534700.0,57.74,2023-06-06,2023-10-04,120,60.0,60.0,0.0,10025.0,10025.62,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,534600.0,0.3333
MPLADS-001176,3,14900000.0,4966666.67,4966700.0,4966600.0,4966700.0,57.74,2022-10-19,2023-07-24,278,139.0,139.0,0.0,37250.0,37250.25,133.3,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,4966600.0,0.3333
MPLADS-001177,3,10427000.0,3475666.67,3475700.0,3475600.0,3475700.0,57.74,2023-10-19,2024-07-20,275,137.5,137.5,0.71,26067.5,26067.75,133.3,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,3475600.0,0.3333
MPLADS-001178,3,1777000.0,592333.33,592300.0,592300.0,592400.0,57.74,2023-06-05,2023-08-14,70,35.0,35.0,0.0,14808.33,14810.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,592400.0,0.3334
MPLADS-001179,3,2478000.0,826000.0,826000.0,826000.0,826000.0,0.0,2023-04-14,2023-09-05,144,72.0,72.0,0.0,11800.0,11800.0,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,826000.0,0.3333
MPLADS-001180,3,1134000.0,378000.0,378000.0,378000.0,378000.0,0.0,2023-08-28,2023-12-01,95,47.5,47.5,0.71,7560.0,7560.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,378000.0,0.3333
MPLADS-001181,3,1706000.0,568666.67,568700.0,568600.0,568700.0,57.74,2022-09-06,2022-12-14,99,49.5,49.5,0.71,11373.33,11374.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,568600.0,0.3333
MPLADS-001182,3,11746000.0,3915333.33,3915300.0,3915300.0,3915400.0,57.74,2022-10-04,2023-06-19,258,129.0,129.0,0.0,29365.0,29365.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3915400.0,0.3333
MPLADS-001183,3,1381000.0,460333.33,460300.0,460300.0,460400.0,57.74,2023-08-21,2023-11-21,92,46.0,46.0,0.0,11508.33,11510.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,460400.0,0.3334
MPLADS-001184,3,1620000.0,540000.0,540000.0,540000.0,540000.0,0.0,2022-07-12,2022-11-11,122,61.0,61.0,0.0,10800.0,10800.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,540000.0,0.3333
MPLADS-001185,2,606000.0,303000.0,303000.0,303000.0,303000.0,0.0,2023-11-19,2024-01-19,61,61.0,61.0,0.0,6733.33,6733.33,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,303000.0,0.5
MPLADS-001186,3,2914000.0,971333.33,971300.0,971300.0,971400.0,57.74,2022-07-17,2022-11-26,132,66.0,66.0,0.0,13876.19,13877.14,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,971400.0,0.3334
MPLADS-001187,3,2455000.0,818333.33,818300.0,818300.0,818400.0,57.74,2023-05-26,2023-08-06,72,36.0,36.0,0.0,20458.33,20460.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,818400.0,0.3334
MPLADS-001188,2,517000.0,258500.0,258500.0,258500.0,258500.0,0.0,2023-07-07,2023-08-09,33,33.0,33.0,0.0,8616.67,8616.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,258500.0,0.5
MPLADS-001189,3,1769000.0,589666.67,589700.0,589600.0,589700.0,57.74,2022-07-12,2022-11-17,128,64.0,64.0,0.0,9827.78,9828.33,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,589600.0,0.3333
MPLADS-001190,3,1658000.0,552666.67,552700.0,552600.0,552700.0,57.74,2023-09-06,2023-12-21,106,53.0,53.0,0.0,10362.5,10363.12,53.3,0.3334,0,0.0,0,0.0,3,1.0,0,0.0,1,552600.0,0.3333
MPLADS-001191,2,868000.0,434000.0,434000.0,434000.0,434000.0,0.0,2023-05-30,2023-07-23,54,54.0,54.0,0.0,9644.44,9644.44,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,434000.0,0.5
MPLADS-001192,3,1505000.0,501666.67,501700.0,501600.0,501700.0,57.74,2023-10-21,2024-02-01,103,51.5,51.5,0.71,10033.33,10034.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,501600.0,0.3333
MPLADS-001193,3,1266000.0,422000.0,422000.0,422000.0,422000.0,0.0,2023-05-21,2023-08-10,81,40.5,40.5,0.71,10550.0,10550.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,422000.0,0.3333
MPLADS-001194,3,11426000.0,3808666.67,3808700.0,3808600.0,3808700.0,57.74,2024-02-20,2024-11-20,274,137.0,137.0,0.0,28565.0,28565.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3808600.0,0.3333
MPLADS-001195,3,1267000.0,422333.33,422300.0,422300.0,422400.0,57.74,2023-06-01,2023-09-01,92,46.0,46.0,0.0,8446.67,8448.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,422400.0,0.3334
MPLADS-001196,3,9431000.0,3143666.67,3143700.0,3143600.0,3143700.0,57.74,2023-06-03,2024-03-12,283,141.5,141.5,0.71,23577.5,23577.75,133.3,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,3143600.0,0.3333
MPLADS-001197,3,2384000.0,794666.67,794700.0,794600.0,794700.0,57.74,2022-03-25,2022-07-10,107,53.5,53.5,0.71,14900.0,14900.62,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,794600.0,0.3333
