project_id,progress_anomaly_score,progress_anomaly_percentile,is_progress_anomaly,financial_minus_physical_progress,latest_physical_progress,latest_financial_progress,duration_overrun_days,ghost_work_index,execution_stall_score,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-001082,21.59,40.6,0,9.1,88.4,97.5,30.0,0.0,0.0043,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001083,82.08,97.08,1,5.2,81.9,87.1,22.0,0.0,0.0103,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-001084,15.86,29.22,0,19.2,75.0,94.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001085,41.55,74.22,0,17.9,70.9,88.8,34.0,0.0,0.0053,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001086,29.45,55.06,0,11.2,79.6,90.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001087,82.87,97.3,1,24.1,72.8,96.9,540.0,0.0,0.8924,25.0,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY,NONE
MPLADS-001088,32.05,59.46,0,18.7,71.3,90.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001089,15.0,27.46,0,1.2,87.4,88.6,24.0,0.0,0.0077,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001090,1.86,1.68,0,-4.3,93.7,89.4,8.0,0.0,0.0013,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001091,20.78,39.04,0,20.3,76.2,96.5,17.0,0.0,0.0013,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001092,27.34,51.4,0,-10.6,96.1,85.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001093,5.17,7.62,0,-2.1,93.1,91.0,5.0,0.0,0.0007,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001094,13.41,24.18,0,0.9,92.9,93.8,21.0,0.0,0.0021,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001095,35.66,65.34,0,0.4,86.7,87.1,9.0,0.0,0.0085,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001096,20.52,38.52,0,9.2,87.5,96.7,30.0,0.0,0.0072,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001097,35.62,65.26,0,17.2,80.6,97.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001098,26.32,49.6,0,24.8,72.4,97.2,3.0,0.0,0.0004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001099,19.77,37.04,0,13.3,83.7,97.0,20.0,0.0,0.0068,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001100,38.68,70.08,0,-2.2,87.5,85.3,2.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001101,16.63,30.8,0,0.5,86.1,86.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001102,3.84,5.08,0,16.2,76.3,92.5,20.0,0.0,0.0058,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001103,42.6,75.58,0,24.5,70.9,95.4,29.0,0.0,0.018,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001104,23.94,45.16,0,23.3,72.1,95.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001105,40.0,72.02,0,-0.7,96.6,95.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001106,1.47,1.12,0,3.8,84.6,88.4,7.0,0.0,0.002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001107,5.38,8.0,0,5.0,83.0,88.0,3.0,0.0,0.0012,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001108,37.73,68.6,0,9.6,83.0,92.6,19.0,0.0,0.0193,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001109,80.41,96.16,1,7.1,84.5,91.6,8.0,0.0,0.0003,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-001110,29.54,55.2,0,6.4,82.8,89.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001111,43.51,76.78,0,-8.4,97.1,88.7,16.0,0.0,0.0136,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001112,19.23,35.98,0,14.4,71.2,85.6,13.0,0.0,0.0056,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001113,7.66,12.46,0,10.1,82.5,92.6,23.0,0.0,0.0058,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001114,7.88,12.88,0,10.3,81.6,91.9,10.0,0.0,0.0012,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001115,14.87,27.16,0,15.3,75.0,90.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001116,2.73,3.18,0,8.2,79.2,87.4,11.0,0.0,0.0038,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001117,87.73,98.82,1,-11.9,97.7,85.8,30.0,0.0,0.0006,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-001118,73.7,93.04,0,64.7,22.8,87.5,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001119,9.87,16.92,0,2.6,87.7,90.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001120,69.75,90.42,0,68.9,26.3,95.2,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001121,41.18,73.72,0,15.2,73.5,88.7,16.0,0.0,0.0181,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001122,4.11,5.56,0,15.8,78.7,94.5,4.0,0.0,0.0013,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001123,1.51,1.16,0,14.0,79.2,93.2,2.0,0.0,0.0006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001124,86.56,98.62,1,26.2,70.7,96.9,800.0,0.0,1.6327,25.0,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY,NONE
MPLADS-001125,35.29,64.7,0,-5.2,97.5,92.3,34.0,0.0,0.0126,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001126,40.66,72.94,0,21.4,73.1,94.5,18.0,0.0,0.0206,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001127,73.4,92.88,0,66.7,25.6,92.3,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001128,9.4,15.98,0,2.4,91.4,93.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001129,42.64,75.64,0,-5.5,96.0,90.5,10.0,0.0,0.0085,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001130,26.07,49.14,0,13.8,72.5,86.3,15.0,0.0,0.0064,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001131,23.82,44.92,0,7.3,90.3,97.6,10.0,0.0,0.0003,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001132,19.86,37.22,0,21.0,74.2,95.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001133,68.23,89.18,0,70.0,23.8,93.8,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001134,84.49,97.92,1,14.5,70.7,85.2,0.0,0.0,0.0,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-001135,40.5,72.7,0,0.4,96.8,97.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001136,17.53,32.58,0,21.9,72.1,94.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001137,24.19,45.62,0,-6.8,93.0,86.2,3.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001138,36.69,67.06,0,8.0,85.7,93.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001139,32.12,59.56,0,-11.0,98.7,87.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001140,15.01,27.48,0,-0.8,87.1,86.3,32.0,0.0,0.0091,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001141,24.03,45.32,0,19.1,77.6,96.7,33.0,0.0,0.0121,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001142,27.91,52.42,0,0.9,95.3,96.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001143,73.84,93.12,0,32.4,62.9,95.3,240.0,0.0,0.2745,75.0,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY,SEVERE_PHYSICAL_FINANCIAL_GAP
MPLADS-001144,8.7,14.52,0,-3.6,90.0,86.4,2.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001145,19.51,36.52,0,0.3,96.3,96.6,2.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001146,16.99,31.54,0,-1.6,96.7,95.1,1.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001147,8.89,14.9,0,13.4,83.4,96.8,4.0,0.0,0.0011,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001148,2.24,2.3,0,7.1,82.1,89.2,9.0,0.0,0.0022,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001149,35.56,65.14,0,10.5,85.9,96.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001150,39.69,71.54,0,6.7,80.0,86.7,33.0,0.0,0.0012,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001151,26.82,50.46,0,-5.0,99.0,94.0,19.0,0.0,0.006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001152,15.07,27.58,0,-1.7,94.0,92.3,24.0,0.0,0.0051,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001153,11.89,21.1,0,16.1,74.6,90.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001154,3.93,5.24,0,5.5,89.1,94.6,22.0,0.0,0.0052,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001155,11.93,21.16,0,9.1,76.6,85.7,4.0,0.0,0.0018,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001156,69.95,90.6,0,61.2,25.4,86.6,28.0,0.0,0.0325,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001157,26.77,50.38,0,3.8,89.9,93.7,31.0,0.0,0.0021,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001158,26.23,49.42,0,23.4,74.4,97.8,17.0,0.0,0.007,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001159,32.72,60.52,0,16.2,75.2,91.4,21.0,0.0,0.0006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001160,21.08,39.6,0,2.1,93.4,95.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001161,11.6,20.5,0,-1.4,92.6,91.2,13.0,0.0,0.0045,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001162,45.45,78.9,0,24.2,70.8,95.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001163,27.64,51.9,0,23.2,73.9,97.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001164,13.64,24.62,0,12.7,73.7,86.4,2.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001165,12.46,22.2,0,-3.6,92.5,88.9,17.0,0.0,0.0029,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001166,45.01,78.5,0,-0.8,97.4,96.6,22.0,0.0,0.0004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001167,46.21,79.78,0,-1.5,96.6,95.1,25.0,0.0,0.022,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001168,9.37,15.9,0,8.0,88.2,96.2,11.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001169,16.67,30.88,0,2.9,84.0,86.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001170,44.39,77.86,0,11.9,83.0,94.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001171,23.23,43.72,0,3.4,83.4,86.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001172,21.67,40.78,0,9.1,83.9,93.0,22.0,0.0,0.0053,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001173,45.31,78.76,0,10.3,75.2,85.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001174,23.33,43.94,0,4.1,88.0,92.1,31.0,0.0,0.0137,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001175,22.54,42.42,0,-4.6,97.5,92.9,19.0,0.0,0.0034,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001176,42.23,75.12,0,18.7,72.1,90.8,17.0,0.0,0.0196,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001177,41.4,74.02,0,-7.8,98.4,90.6,12.0,0.0,0.01,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001178,19.21,35.94,0,7.6,83.5,91.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001179,11.29,19.86,0,-3.9,94.3,90.4,6.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001180,11.15,19.56,0,18.3,77.8,96.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001181,18.15,33.82,0,7.6,79.3,86.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001182,36.28,66.4,0,-1.1,86.2,85.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001183,10.58,18.42,0,2.3,93.1,95.4,18.0,0.0,0.0017,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001184,24.87,46.94,0,3.8,91.0,94.8,33.0,0.0,0.0075,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001185,31.84,59.1,0,-0.3,88.1,87.8,32.0,0.0,0.0024,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001186,27.41,51.5,0,14.2,71.8,86.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001187,32.76,60.58,0,26.0,70.3,96.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001188,37.05,67.62,0,2.6,91.2,93.8,5.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001189,0.7,0.34,0,4.4,86.6,91.0,12.0,0.0,0.0034,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001190,66.42,88.18,0,66.2,27.4,93.6,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001191,24.38,46.0,0,-5.6,93.2,87.6,17.0,0.0,0.0006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001192,5.47,8.2,0,-2.9,88.3,85.4,4.0,0.0,0.0006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001193,12.65,22.62,0,14.2,75.3,89.5,1.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001194,37.83,68.76,0,16.6,75.9,92.5,11.0,0.0,0.012,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001195,9.76,16.7,0,-0.5,89.4,88.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001196,78.48,95.04,1,67.2,31.0,98.2,24.0,0.0,0.0456,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001197,6.21,9.58,0,18.2,77.9,96.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001198,27.98,52.56,0,24.9,72.1,97.0,14.0,0.0,0.0043,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001199,34.42,63.3,0,8.2,83.0,91.2,12.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001200,23.97,45.2,0,7.5,90.0,97.5,29.0,0.0,0.0121,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001201,22.96,43.2,0,3.8,89.0,92.8,34.0,0.0,0.0116,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001202,78.19,94.98,0,34.2,57.9,92.1,360.0,0.0,0.5771,75.0,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY,SEVERE_PHYSICAL_FINANCIAL_GAP
MPLADS-001203,13.06,23.44,0,11.7,80.5,92.2,6.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001204,73.47,92.92,0,52.8,32.6,85.4,28.0,0.0,0.0255,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001205,38.9,70.4,0,-0.3,88.3,88.0,10.0,0.0,0.0093,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001206,26.37,49.7,0,0.1,97.1,97.2,9.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001207,66.03,87.96,0,68.2,21.1,89.3,12.0,0.0,0.0178,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001208,2.6,2.94,0,12.1,82.4,94.5,7.0,0.0,0.0014,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001209,25.19,47.5,0,21.5,72.0,93.5,23.0,0.0,0.0107,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001210,41.64,74.34,0,6.4,82.1,88.5,32.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001211,12.74,22.8,0,-3.7,97.9,94.2,14.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001212,9.38,15.92,0,2.5,84.6,87.1,9.0,0.0,0.0036,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001213,2.04,1.98,0,11.4,83.3,94.7,22.0,0.0,0.0061,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001214,66.76,88.42,0,67.0,27.5,94.5,9.0,0.0,0.0109,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001215,35.45,64.96,0,17.7,76.4,94.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001216,69.54,90.18,0,68.7,24.8,93.5,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001217,73.55,92.96,0,75.1,22.3,97.4,10.0,0.0,0.009,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001218,38.15,69.32,0,9.1,81.7,90.8,11.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001219,32.29,59.82,0,-0.3,92.7,92.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001220,21.51,40.44,0,-3.6,88.7,85.1,23.0,0.0,0.0094,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001221,33.35,61.52,0,11.7,81.3,93.0,9.0,0.0,0.0091,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001222,16.15,29.82,0,17.0,73.2,90.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001223,36.13,66.16,0,18.0,79.0,97.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001224,85.38,98.24,1,-5.7,95.7,90.0,24.0,0.0,0.0213,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-001225,81.06,96.56,1,19.6,72.4,92.0,13.0,0.0,0.0023,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-001226,54.14,84.28,0,-13.8,99.4,85.6,1.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001227,12.94,23.2,0,8.7,76.8,85.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001228,15.65,28.78,0,-11.1,97.3,86.2,8.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001229,75.35,93.92,0,79.4,15.5,94.9,15.0,0.0,0.0196,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION,INSPECTION_DOCUMENTATION_DEFICIT
MPLADS-001230,19.07,35.66,0,-2.3,95.7,93.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001231,47.2,80.64,0,-12.7,99.6,86.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001232,95.84,99.34,1,100.0,0.0,100.0,2.0,1.0,0.0055,75.0,GHOST_WORK_EXECUTION_DIVERGENCE,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION
MPLADS-001233,23.34,43.96,0,11.4,79.3,90.7,26.0,0.0,0.0023,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001234,79.97,95.86,1,1.3,84.1,85.4,0.0,0.0,0.0,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-001235,26.03,49.06,0,2.5,90.7,93.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001236,43.82,77.1,0,8.3,87.7,96.0,28.0,0.0,0.0275,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001237,50.73,83.0,0,14.1,81.6,95.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001238,10.54,18.32,0,-0.3,90.3,90.0,20.0,0.0,0.0022,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001239,41.56,74.24,0,11.0,74.7,85.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001240,23.21,43.7,0,4.4,81.8,86.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001241,15.44,28.38,0,5.6,83.6,89.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001242,8.66,14.44,0,1.1,92.7,93.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001243,2.67,3.08,0,9.2,84.6,93.8,18.0,0.0,0.0058,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001244,7.74,12.62,0,3.3,89.0,92.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001245,8.31,13.72,0,0.6,92.5,93.1,11.0,0.0,0.0037,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001246,15.17,27.78,0,15.0,82.9,97.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001247,42.11,75.0,0,14.8,80.1,94.9,28.0,0.0,0.0301,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001248,71.22,91.56,0,63.9,31.2,95.1,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-001249,49.1,82.1,0,11.7,74.0,85.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001250,59.85,85.86,0,53.6,79.8,133.4,3.0,0.0,0.0001,75.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001251,15.51,28.5,0,16.6,81.3,97.9,18.0,0.0,0.0044,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001252,69.5,90.14,0,69.8,18.9,88.7,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION,INSPECTION_DOCUMENTATION_DEFICIT
MPLADS-001253,4.98,7.24,0,1.6,86.3,87.9,7.0,0.0,0.0014,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001254,22.22,41.78,0,6.0,88.5,94.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001255,6.99,11.16,0,6.8,78.7,85.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-001256,40.12,72.2,0,12.5,78.2,90.7,22.0,0.0,0.0239,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
